random,resp_id,resp_race,resp_gender,resp_state,resp_polview,resp_reason,resp_decision,resp_age,resp_educ4,def_id,def_gender,def_age,def_race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,c_charge_degree,decile_score,two_year_recid
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,4946,Caucasian,male,Missouri,Don't know,Crime description,0,26,2,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,20,2,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),0,41,1,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,162,Caucasian,female,Kentucky,Don't know,Crime description,0,69,2,3656,Male,22,African-American,0,0,0,0,Prowling/Loitering,M,9,0
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,0,49,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),0,19,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,0,27,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,1961,African-American,female,Arizona,Very conservative,Age,0,62,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,0,36,3,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,0,22,3,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,0,27,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,20,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),0,41,1,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,0,69,2,1109,Male,45,African-American,0,0,0,0,Grand Theft (Motor Vehicle),F,4,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,1,49,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,0,36,3,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),0,41,1,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,10069,Female,36,Caucasian,0,0,0,0,Possession of Cocaine,F,2,0
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,0,49,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,0,27,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,0,22,3,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,4416,Caucasian,female,Virginia,Very conservative,Age,0,29,3,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,20,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,7964,Male,33,African-American,0,0,0,0,Battery,M,1,0
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,0,49,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),0,20,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,1,34,3,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,1746,Male,25,Caucasian,0,0,0,1,Possess Cannabis/20 Grams Or Less,M,3,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,0,49,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),0,19,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,0,27,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,0,36,3,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,0,22,3,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,0,27,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,0,26,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,20,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),0,41,1,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,2711,Male,33,Caucasian,0,0,0,0,Grand Theft (Motor Vehicle),F,1,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,1,49,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,1,34,3,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,280,Female,38,Caucasian,0,0,0,2,Possession of Cocaine,F,5,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,1,49,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,4946,Caucasian,male,Missouri,Don't know,Crime description,0,26,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,1,34,3,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,6131,Male,60,African-American,0,0,0,3,DUI - Enhanced,M,1,0
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,1,49,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,1,34,3,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,1395,Male,21,African-American,0,0,0,2,Possession of Cocaine,F,9,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,0,49,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),0,20,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,0,20,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,0,34,3,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,8142,Male,23,African-American,0,0,1,1,Poss Pyrrolidinovalerophenone,F,5,1
38,396,Caucasian,female,Pennsylvania,Conservative,Crime description,1,52,3,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,542,Caucasian,female,Massachusetts,Moderate Liberal,Number of prior crimes,1,49,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,1042,African-American,male,Oklahoma,Don't know,Type of crime (misdemeanor or felony),1,19,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,1694,African-American,female,Mississippi,Don't know,Number of prior crimes,1,27,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,1961,African-American,female,Arizona,Very conservative,Age,1,62,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,2225,African-American,female,California,Very liberal,Type of crime (misdemeanor or felony),1,20,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,2264,African-American,female,New Jersey,Moderate Liberal,Number of prior crimes,1,36,3,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,2782,Caucasian,female,South Carolina,Very liberal,Number of prior crimes,1,22,3,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,2812,Caucasian,female,Illinois,Very conservative,Number of prior crimes,1,27,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,3846,African-American,female,Florida,Very liberal,Type of crime (misdemeanor or felony),1,73,4,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,4416,Caucasian,female,Virginia,Very conservative,Age,1,29,3,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,4946,Caucasian,male,Missouri,Don't know,Crime description,1,26,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,5215,African-American,male,Georgia,Very liberal,Crime description,1,47,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,5227,African-American,male,Georgia,Moderate Liberal,Number of prior crimes,1,20,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,5230,African-American,male,North Carolina,Moderate Liberal,Number of prior crimes,1,34,3,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,105,Caucasian,female,Kentucky,Don't know,Type of crime (misdemeanor or felony),1,41,1,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
38,162,Caucasian,female,Kentucky,Don't know,Crime description,1,69,2,175,Male,42,Caucasian,0,0,0,1,Aggrav Stalking After Injunctn,F,2,1
