"","block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree","compas_decile_score","two_year_recid","c_charge_desc","mturk_charge_name","full_charge_description"
"550",11,5939,1,0,45,0,0,2,306,1,1,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"551",12,9563,1,0,22,0,0,1,367,1,6,0,"Solicitation On Felony 3 Deg","Soliciting For Prostitution","When a person solicits, induces, entices, or procures another person to engage in prostitution, lewdness, or assignation"
"552",12,603,2,0,29,1,0,2,21,1,5,0,"Aggravated Battery / Pregnant","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"553",12,1467,2,0,29,0,0,10,110,1,7,1,"Deliver Cannabis","Dealing Cannabis/Marijuana","Possessing cannabis with the intent to sell or deliver the cannabis"
"554",12,2959,2,0,26,0,0,2,45,0,7,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"555",12,2543,2,0,37,2,3,24,66,1,8,0,"Burglary With Assault/battery","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"556",12,9303,2,0,30,0,0,0,127,0,9,0,"Driving License Suspended","Driving with a Suspended License","Driving with a license that has been suspended"
"557",12,8107,1,1,49,0,0,1,208,0,1,0,"Leaving Acc/Unattended Veh","Fleeing the Scene of an Accident","When a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved"
"558",12,2917,1,0,26,0,0,3,243,0,4,0,"Petit Theft $100- $300","Theft","The taking of another person's property worth less than $300"
"559",12,4940,2,0,34,0,0,9,246,1,10,1,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"560",12,2140,1,1,59,0,0,1,189,1,1,0,"Grand Theft in the 1st Degree","Grand Theft","The unlawful taking of property worth more than $300"
"561",12,1615,1,1,38,0,0,0,74,1,1,0,"Child Abuse","Child Abuse","Intentional infliction of physical or mental injury upon a child"
"562",12,8308,2,0,27,1,0,6,203,1,7,1,"Issuing a Worthless Draft","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"563",12,9953,2,0,23,0,0,1,190,1,3,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"564",12,6769,1,1,40,0,0,0,306,1,2,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"565",12,5635,1,1,52,0,0,3,128,0,1,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"566",12,7427,2,0,27,0,0,8,93,0,8,0,"Criminal Mischief Damage <$200","Criminal Damage of less than $1000","When a person willfully and maliciously damages another person's property - with damage less than $1,000"
"567",12,887,2,0,30,0,0,5,129,1,6,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"568",12,7987,1,0,29,4,1,10,58,1,9,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"569",12,3182,2,0,25,0,0,2,246,1,5,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"570",12,163,1,0,43,0,0,1,306,1,1,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"571",12,3022,2,0,35,0,0,4,45,0,5,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"572",12,8885,2,0,22,0,1,1,49,1,8,1,"Battery on Law Enforc Officer","Battery","Intentionally causing bodily harm to another person without a weapon"
"573",12,2456,1,0,43,0,0,9,312,1,6,0,"Possession of Hydrocodone","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"574",12,4371,1,0,57,0,0,0,328,0,1,0,"Prowling/Loitering","Loitering","Standing or waiting around idly in a manner unusual for law-abiding citizens, creating an imminent threat to public safety"
"575",12,8929,3,0,30,0,0,1,129,1,2,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"576",12,4701,1,0,38,0,0,17,175,1,10,0,"Felony Petit Theft","Theft","The taking of another person's property worth less than $300"
"577",12,3508,2,1,20,0,0,0,190,1,5,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"578",12,4643,2,0,32,0,1,12,45,0,10,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"579",12,1943,2,0,24,0,0,0,292,1,3,1,"Possession Burglary Tools","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"580",12,5454,1,1,25,0,0,0,313,1,4,1,"Possession of Hydromorphone","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"581",12,1629,2,0,27,0,0,2,6,1,5,0,"Agg Battery Grt/Bod/Harm","Battery","Intentionally causing bodily harm to another person without a weapon"
"582",12,9785,1,0,47,0,0,0,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"583",12,215,2,0,31,0,0,1,215,0,2,0,"Lewdness Violation","Child Molestation","Intentionally touching the breasts, genitals, or buttocks of a child younger than 16 in a lewd or lascivious manner"
"584",12,7640,1,0,37,0,0,1,306,1,7,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"585",12,4186,1,0,59,0,0,0,297,1,1,0,"Possession Of Alprazolam","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"586",12,9597,1,0,22,0,0,0,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"587",12,9523,2,0,30,0,0,2,306,1,5,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"588",12,4881,2,0,31,0,0,0,112,1,6,0,"Deliver Cocaine","Dealing Cocaine","Possessing cocaine with the intent to sell or deliver the cocaine"
"589",12,6000,2,1,23,0,0,0,292,1,5,1,"Possession Burglary Tools","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"590",12,7234,3,0,37,0,0,1,190,1,5,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"591",12,7675,1,0,20,0,0,0,209,1,7,1,"Leaving the Scene of Accident","Fleeing the Scene of an Accident","When a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved"
"592",12,9246,1,1,55,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"593",12,6574,2,1,31,0,0,2,15,1,2,1,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"594",12,10656,2,0,20,0,0,0,65,1,4,0,"Burglary Unoccupied Dwelling","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"595",12,10935,3,0,31,1,0,7,374,0,9,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License","Driving with a license that has been suspended"
"596",12,2765,2,1,26,0,0,0,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"597",12,5678,2,0,38,0,1,16,260,1,9,1,"Poss of Cocaine W/I/D/S 1000FT Park","Possession of Cocaine","Possession of cocaine"
"598",12,7112,2,0,55,0,0,10,45,0,7,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"599",12,1578,1,0,39,0,0,1,224,1,1,0,"Money Launder 100K or More Dols","Money Laundering",NA
"600",12,510,3,0,51,0,0,1,31,0,1,0,"Assault","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"601",13,8285,2,0,28,0,0,8,45,0,6,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"602",13,5535,1,0,21,0,0,1,58,1,6,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"603",13,210,2,0,32,0,0,3,306,1,7,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"604",13,10243,3,1,29,0,0,0,122,0,3,0,"Disorderly Conduct","Disorderly Conduct","Commiting an act that corrupts the public morals, outrages the sense of public decency, or affects the peace and quiet of persons who may witness them, or engages in brawling, fightin, or other conduct that constitutes a breach of the peace"
"605",13,5128,3,0,39,0,0,1,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"606",13,1244,1,0,47,0,0,2,377,1,4,0,"Tamper With Witness/Victim/CI","Tampering with a Witness","The act of attempting to alter or prevent the testimony of witnesses within criminal or civil proceedings"
"607",13,7962,2,1,41,0,0,0,18,1,1,0,"Aggravated Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"608",13,5921,1,0,52,0,0,4,426,0,3,1,"Viol Prot Injunc Repeat Viol","Restraining Order Violation","Violating the terms of a restraining order"
"609",13,2484,1,0,50,0,0,0,128,0,1,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"610",13,7488,2,0,21,0,0,0,18,1,8,1,"Aggravated Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"611",13,2446,1,0,23,0,0,0,15,1,3,1,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"612",13,6661,1,0,24,0,0,0,303,1,2,0,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"613",13,8000,2,1,26,0,0,1,10,1,3,1,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon","Intentionally causing bodily harm to another person with a deadly weapon"
"614",13,6570,1,0,47,0,0,2,306,1,4,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"615",13,7581,2,0,27,0,0,0,74,0,1,1,"Child Abuse","Child Abuse","Intentional infliction of physical or mental injury upon a child"
"616",13,10449,2,1,51,0,0,3,379,0,2,0,"Tampering With Physical Evidence","Tampering With Physical Evidence","When a person alters, destroys, suppresses or conceals any record, document or thing with purpose to impair its verity, legibility or availability in any official proceeding or investigation"
"617",13,2654,2,0,27,0,0,3,207,0,7,0,"Leave Accd/Attend Veh/Less $50","Fleeing the Scene of an Accident","When a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved"
"618",13,9392,1,0,53,0,0,1,45,0,5,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"619",13,1874,1,1,28,0,0,1,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"620",13,4612,1,0,31,0,0,4,175,1,7,1,"Felony Petit Theft","Theft","The taking of another person's property worth less than $300"
"621",13,8761,1,0,32,0,0,4,45,0,2,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"622",13,2865,2,0,22,0,0,2,89,1,4,1,"Crim Use of Personal ID Info","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"623",13,366,1,0,22,0,0,1,430,0,8,1,"Voyeurism","Voyeurism",NA
"624",13,3113,3,0,34,0,0,2,416,1,3,1,"Use of Anti-Shoplifting Device","Shoplifting",NA
"625",13,7381,2,1,43,0,0,0,190,1,6,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"626",13,1144,2,1,29,0,0,3,306,1,5,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"627",13,7821,1,0,30,0,0,1,310,1,8,0,"Possession Of Fentanyl","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"628",13,4933,2,0,37,0,0,14,129,1,8,0,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"629",13,5727,2,0,40,0,0,21,168,1,5,0,"Felony Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"630",13,4476,2,0,60,0,0,19,306,1,8,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"631",13,10975,2,0,25,0,0,1,167,1,2,0,"Felony Batt(Great Bodily Harm)","Battery","Intentionally causing bodily harm to another person without a weapon"
"632",13,5138,1,0,21,0,0,0,303,1,7,1,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"633",13,9745,2,0,23,0,0,2,392,0,7,1,"Trespass On School Grounds","Trespassing","Willfully entering or remaining on some form of real property without authorization, license, or invitation"
"634",13,4834,2,1,27,0,0,3,342,1,5,0,"Robbery / No Weapon","Robbery","When a person intentionally and unlawfully takes money or property from another person through the use of force, violence, assault, or threat"
"635",13,2681,2,0,43,0,0,1,344,1,3,0,"Robbery Sudd Snatch No Weapon","Robbery","When a person intentionally and unlawfully takes money or property from another person through the use of force, violence, assault, or threat"
"636",13,10686,1,0,36,0,0,0,404,1,1,0,"Unauth Poss ID Card or DL","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"637",13,6631,2,0,43,0,0,0,418,1,5,1,"Uttering a Forged Instrument","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"638",13,8794,1,1,30,0,0,1,129,1,2,0,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"639",13,8355,2,0,28,0,0,2,246,1,4,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"640",13,3488,1,0,36,0,0,2,280,1,1,0,"Poss3,4 Methylenedioxymethcath","Possession of Ecstasy","Possession of Ecstasy"
"641",13,10643,2,0,22,0,0,0,337,0,10,0,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"642",13,1682,1,0,40,0,0,3,172,1,1,0,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"643",13,1530,3,0,69,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"644",13,6022,1,0,58,0,0,5,190,1,3,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"645",13,3480,2,0,53,0,0,1,134,0,2,0,"DUI Property Damage/Injury","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"646",13,3636,2,1,54,0,0,7,183,1,6,0,"Fraudulent Use of Credit Card","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"647",13,8264,2,0,30,0,0,1,49,1,3,1,"Battery on Law Enforc Officer","Battery","Intentionally causing bodily harm to another person without a weapon"
"648",13,2519,2,0,32,1,3,24,129,1,7,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"649",13,9041,1,0,36,0,0,0,128,0,1,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"650",13,9475,2,0,31,0,0,1,129,1,1,0,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"651",14,4335,2,0,37,0,0,0,306,1,9,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"652",14,3925,2,0,22,0,0,0,58,1,3,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"653",14,7607,2,1,23,0,0,1,10,1,3,0,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon","Intentionally causing bodily harm to another person with a deadly weapon"
"654",14,2766,2,0,28,0,0,8,190,1,8,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"655",14,8379,4,0,76,0,0,0,16,1,1,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"656",14,2220,2,0,52,0,0,15,128,0,4,1,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"657",14,3337,2,0,32,0,0,14,172,1,8,1,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"658",14,7355,1,1,35,0,0,2,128,0,3,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"659",14,1250,2,0,35,0,0,13,306,1,8,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"660",14,5634,1,0,39,0,0,0,179,1,1,0,"Fleeing Or Attmp Eluding A Leo","Fleeing a Law Enforcement Officer",NA
"661",14,98,2,0,27,0,1,6,21,1,6,1,"Aggravated Battery / Pregnant","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"662",14,6320,2,0,39,0,0,21,129,1,10,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"663",14,1604,2,0,36,0,0,4,45,0,5,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"664",14,8681,2,0,33,0,0,12,379,1,9,1,"Tampering With Physical Evidence","Tampering With Physical Evidence","When a person alters, destroys, suppresses or conceals any record, document or thing with purpose to impair its verity, legibility or availability in any official proceeding or investigation"
"665",14,1325,2,1,52,0,0,0,16,1,1,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"666",14,8140,2,0,31,3,0,16,129,1,10,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"667",14,2537,2,1,27,0,0,0,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"668",14,8239,2,0,28,0,0,7,190,1,10,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"669",14,3818,2,0,23,0,0,1,206,0,4,0,"Leave Acc/Attend Veh/More $50","Fleeing the Scene of an Accident","When a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved"
"670",14,9129,2,0,26,0,0,2,18,1,6,0,"Aggravated Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"671",14,622,1,1,39,0,0,0,123,0,6,0,"Disorderly Intoxication","Disorderly Intoxication","When an intoxicated person endangers the safety of another person or property, or causes a disturbance in public"
"672",14,3387,2,0,52,0,0,1,423,0,1,1,"Viol Injunct Domestic Violence","Domestic Violence","The touching or striking of a family member, household member, or domestic partner against their will"
"673",14,4336,2,0,23,0,0,1,303,1,4,0,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"674",14,6525,1,0,51,0,0,1,297,1,1,1,"Possession Of Alprazolam","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"675",14,10359,2,0,25,0,0,2,401,0,6,0,"Tresspass in Structure or Conveyance","Trespassing","Willfully entering or remaining on some form of real property without authorization, license, or invitation"
"676",14,1128,1,1,22,0,0,0,208,0,5,0,"Leaving Acc/Unattended Veh","Fleeing the Scene of an Accident","When a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved"
"677",14,1430,3,0,47,0,0,0,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"678",14,9894,1,1,34,0,0,10,306,1,9,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"679",14,5432,1,0,56,0,0,9,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"680",14,7526,1,0,23,0,0,0,337,0,3,1,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"681",14,6996,2,1,21,0,0,0,45,0,5,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"682",14,9867,2,0,41,0,0,6,252,1,3,0,"Poss Cocaine/Intent To Del/Sel","Possession of Cocaine","Possession of cocaine"
"683",14,3841,1,0,56,0,0,1,179,1,2,0,"Fleeing Or Attmp Eluding A Leo","Fleeing a Law Enforcement Officer",NA
"684",14,8060,1,0,62,0,0,0,303,1,1,0,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"685",14,3631,1,1,36,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"686",14,277,2,0,47,0,0,23,283,0,8,1,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"687",14,4776,2,0,38,0,0,3,169,1,2,1,"Felony Battery (Dom Strang)","Battery","Intentionally causing bodily harm to another person without a weapon"
"688",14,8354,1,0,29,1,0,9,379,1,8,1,"Tampering With Physical Evidence","Tampering With Physical Evidence","When a person alters, destroys, suppresses or conceals any record, document or thing with purpose to impair its verity, legibility or availability in any official proceeding or investigation"
"689",14,754,2,0,29,0,0,4,163,1,4,1,"False Ownership Info/Pawn Item","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"690",14,3722,2,0,23,0,0,1,45,0,7,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"691",14,8962,1,0,32,0,0,0,45,0,3,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"692",14,7123,2,0,27,0,0,0,45,0,2,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"693",14,8129,2,0,27,0,0,5,306,1,9,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"694",14,10622,2,1,44,0,0,6,306,1,6,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"695",14,844,2,0,58,0,0,6,175,1,6,0,"Felony Petit Theft","Theft","The taking of another person's property worth less than $300"
"696",14,2511,3,0,37,0,0,2,144,0,3,0,"Exposes Culpable Negligence","Child Abuse","Intentional infliction of physical or mental injury upon a child"
"697",14,4761,3,0,30,0,0,2,374,0,2,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License","Driving with a license that has been suspended"
"698",14,2320,2,1,22,0,0,0,190,1,4,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"699",14,5544,2,1,24,0,0,2,181,1,4,0,"Forging Bank Bills/Promis Note","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"700",14,9730,1,0,30,0,0,0,134,0,2,0,"DUI Property Damage/Injury","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"701",15,963,1,0,25,0,0,1,16,1,5,0,"Aggravated Assault w/Firearm","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"702",15,7459,2,0,26,0,0,10,129,1,8,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"703",15,10660,3,0,23,0,0,0,45,0,2,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"704",15,9556,3,0,30,0,0,1,15,1,2,0,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"705",15,7868,2,1,37,0,0,0,190,1,3,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"706",15,5042,2,0,45,0,0,13,424,0,7,1,"Viol Injunction Protect Dom Vi","Domestic Violence","The touching or striking of a family member, household member, or domestic partner against their will"
"707",15,8866,3,1,34,0,0,1,45,0,3,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"708",15,5935,2,0,24,0,0,3,58,1,4,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"709",15,7916,2,0,25,0,0,0,89,1,7,0,"Crim Use of Personal ID Info","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"710",15,6864,2,0,26,0,0,6,374,0,10,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License","Driving with a license that has been suspended"
"711",15,2438,4,0,67,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"712",15,70,2,0,29,0,0,0,379,1,4,0,"Tampering With Physical Evidence","Tampering With Physical Evidence","When a person alters, destroys, suppresses or conceals any record, document or thing with purpose to impair its verity, legibility or availability in any official proceeding or investigation"
"713",15,7206,3,0,37,0,0,6,172,1,2,1,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"714",15,728,3,0,34,0,0,4,61,1,1,1,"Burglary Dwelling Occupied","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"715",15,2632,1,0,56,0,0,4,306,1,1,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"716",15,6249,1,0,38,0,0,2,85,1,3,1,"Corrupt Public Servant","Threatening a Public Servant",NA
"717",15,9509,2,0,27,0,0,9,253,1,7,1,"Poss Contr Subst W/o Prescript","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"718",15,10509,2,0,25,0,1,3,246,1,7,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"719",15,5052,1,0,44,0,0,0,186,1,4,0,"Grand Theft (Motor Vehicle)","Grand Theft","The unlawful taking of property worth more than $300"
"720",15,7320,1,0,22,0,2,3,303,1,8,1,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"721",15,4159,1,0,41,0,0,1,58,1,2,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"722",15,2583,1,1,35,0,0,4,170,1,3,0,"Felony Battery w/Prior Convict","Battery","Intentionally causing bodily harm to another person without a weapon"
"723",15,2402,2,0,46,0,0,15,129,1,7,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"724",15,10271,3,0,33,0,0,2,127,0,3,0,"Driving License Suspended","Driving with a Suspended License","Driving with a license that has been suspended"
"725",15,3999,2,0,41,0,0,1,188,1,1,0,"Grand Theft Firearm","Grand Theft","The unlawful taking of property worth more than $300"
"726",15,1241,1,0,34,0,0,1,101,0,3,1,"Defrauding Innkeeper","Fraud","Wrongful or criminal deception intended to result in financial or personal gain"
"727",15,3774,1,0,61,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"728",15,1452,1,1,21,0,1,0,128,0,5,1,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"729",15,4397,2,0,37,0,0,2,129,1,4,1,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"730",15,8728,1,1,24,0,0,0,45,0,6,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"731",15,3805,1,0,28,0,0,0,190,1,2,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"732",15,2278,1,0,63,0,0,0,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"733",15,7894,2,0,20,0,0,0,35,1,8,0,"Att Burgl Unoccupied Dwel","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
